"minute","x","Control","A","B","w","n","a"
80,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
81,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
82,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
83,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
84,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
85,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
86,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
87,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
88,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
89,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
90,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
91,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
92,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
93,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
94,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
95,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
96,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
97,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
98,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
99,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
100,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
101,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
102,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
103,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
104,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
105,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
106,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
107,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
108,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
109,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
110,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
111,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
112,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
113,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
114,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
115,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
116,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
117,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
118,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
119,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
120,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
121,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
122,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
123,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
124,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
125,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
126,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
127,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
128,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
129,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
130,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
131,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
132,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
133,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
134,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
135,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
136,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
137,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
138,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
139,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
140,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
141,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
142,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
143,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
144,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
145,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
146,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
147,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
148,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
149,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
150,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
151,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
152,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
153,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
154,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
155,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
156,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
157,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
158,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
159,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
160,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
161,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
162,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
163,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
164,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
165,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
166,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
167,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
168,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
169,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
170,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
171,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
172,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
173,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
174,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
175,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
176,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
177,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
178,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
179,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
180,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
181,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
182,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
183,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
184,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
185,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
186,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
187,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
188,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
189,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
190,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
191,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
192,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
193,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
194,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
195,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
196,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
197,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
198,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
199,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
200,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
201,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
202,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
203,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
204,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
205,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
206,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
207,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
208,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
209,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
210,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
211,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
212,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
213,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
214,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
215,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
216,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
217,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
218,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
219,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
220,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
221,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
222,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
223,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
224,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
225,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
226,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
227,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
228,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
229,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
230,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
231,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
232,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
233,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
234,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
235,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
236,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
237,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
238,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
239,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
240,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
241,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
242,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
243,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
244,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
245,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
246,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
247,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
248,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
249,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
250,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
251,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
252,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
253,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
254,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
255,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
256,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
257,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
258,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
259,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
260,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
261,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
262,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
263,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
264,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
265,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
266,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
267,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
268,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
269,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
270,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
271,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
272,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
273,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
274,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
275,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
276,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
277,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
278,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
279,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
280,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
281,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
282,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
283,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
284,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
285,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
286,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
287,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
288,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
289,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
290,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
291,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
292,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
293,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
294,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
295,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
296,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
297,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
298,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
299,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
300,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
301,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
302,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
303,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
304,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
305,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
306,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
307,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
308,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
309,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
310,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
311,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
312,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
313,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
314,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
315,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
316,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
317,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
318,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
319,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
320,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
321,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
322,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
323,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
324,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
325,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
326,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
327,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
328,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
329,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
330,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
331,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
332,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
333,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
334,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
335,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
336,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
337,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
338,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
339,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
340,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
341,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
342,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
343,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
344,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
345,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
346,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
347,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
348,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
349,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
350,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
351,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
352,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
353,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
354,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
355,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
356,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
357,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
358,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
359,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
360,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
361,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
362,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
363,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
364,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
365,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
366,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
367,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
368,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
369,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
370,7.55019638193214,7.55019638193214,7.55019638193214,0,0,0,1.00669285092428
371,7.74783074476256,7.74783074476256,7.74783074476256,0,0,0,1.00669285092428
372,8.21307709699196,8.21307709699196,8.21307709699196,0,0,0,1.00669285092428
373,8.64878773920791,8.64878773920791,8.64878773920791,0,0,0,1.00669285092428
374,9.05683627504018,9.05683627504018,9.05683627504018,0,0,0,1.00669285092428
375,9.43897801912554,9.43897801912554,9.43897801912554,0,0,0,1.00669285092428
376,9.79685739889847,9.79685739889847,9.79685739889847,0,0,0,1.00669285092428
377,10.1320148994498,10.1320148994498,10.1320148994498,0,0,0,1.00669285092428
378,10.4458935791349,10.4458935791349,10.4458935791349,0,0,0,1.00669285092428
379,10.7398451819744,10.7398451819744,10.7398451819744,0,0,0,1.00669285092428
380,11.0151358713476,11.0151358713476,11.0151358713476,0,0,0,1.00669285092428
381,11.272951608033,11.272951608033,11.272951608033,0,0,0,1.00669285092428
382,11.5144031942743,11.5144031942743,11.5144031942743,0,0,0,1.00669285092428
383,11.7405310042614,11.7405310042614,11.7405310042614,0,0,0,1.00669285092428
384,11.9523094202021,11.9523094202021,11.9523094202021,0,0,0,1.00669285092428
385,12.1506509920118,12.1506509920118,12.1506509920118,0,0,0,1.00669285092428
386,12.3364103375677,12.3364103375677,12.3364103375677,0,0,0,1.00669285092428
387,12.5103877994627,12.5103877994627,12.5103877994627,0,0,0,1.00669285092428
388,12.6733328732286,12.6733328732286,12.6733328732286,0,0,0,1.00669285092428
389,12.8259474211048,12.8259474211048,12.8259474211048,0,0,0,1.00669285092428
390,12.968888684573,12.968888684573,12.968888684573,0,0,0,1.00669285092428
391,13.1027721080835,13.1027721080835,13.1027721080835,0,0,0,1.00669285092428
392,13.2281739856452,13.2281739856452,13.2281739856452,0,0,0,1.00669285092428
393,13.3456339412426,13.3456339412426,13.3456339412426,0,0,0,1.00669285092428
394,13.4556572533795,13.4556572533795,13.4556572533795,0,0,0,1.00669285092428
395,13.5587170334205,13.5587170334205,13.5587170334205,0,0,0,1.00669285092428
396,13.655256266812,13.655256266812,13.655256266812,0,0,0,1.00669285092428
397,13.7456897257123,13.7456897257123,13.7456897257123,0,0,0,1.00669285092428
398,13.8304057610363,13.8304057610363,13.8304057610363,0,0,0,1.00669285092428
399,13.9097679814316,13.9097679814316,13.9097679814316,0,0,0,1.00669285092428
400,13.9841168262417,13.9841168262417,13.9841168262417,0,0,0,1.00669285092428
401,14.053771039079,14.053771039079,14.053771039079,0,0,0,1.00669285092428
402,14.1190290482222,14.1190290482222,14.1190290482222,0,0,0,1.00669285092428
403,14.1801702596709,14.1801702596709,14.1801702596709,0,0,0,1.00669285092428
404,14.2374562683297,14.2374562683297,14.2374562683297,0,0,0,1.00669285092428
405,14.2911319924579,14.2911319924579,14.2911319924579,0,0,0,1.00669285092428
406,14.3414267361997,14.3414267361997,14.3414267361997,0,0,0,1.00669285092428
407,14.3885551847168,14.3885551847168,14.3885551847168,0,0,0,1.00669285092428
408,14.4327183361601,14.4327183361601,14.4327183361601,0,0,0,1.00669285092428
409,14.4741043744576,14.4741043744576,14.4741043744576,0,0,0,1.00669285092428
410,14.5128894866469,14.5128894866469,14.5128894866469,0,0,0,1.00669285092428
411,14.549238628248,14.549238628248,14.549238628248,0,0,0,1.00669285092428
412,14.5833062399577,14.5833062399577,14.5833062399577,0,0,0,1.00669285092428
413,14.6152369187374,14.6152369187374,14.6152369187374,0,0,0,1.00669285092428
414,14.6451660461787,14.6451660461787,14.6451660461787,0,0,0,1.00669285092428
415,14.6732203768474,14.6732203768474,14.6732203768474,0,0,0,1.00669285092428
416,14.6995185891414,14.6995185891414,14.6995185891414,0,0,0,1.00669285092428
417,14.7241718010345,14.7241718010345,14.7241718010345,0,0,0,1.00669285092428
418,14.7472840529332,14.7472840529332,14.7472840529332,0,0,0,1.00669285092428
419,14.768952759733,14.768952759733,14.768952759733,0,0,0,1.00669285092428
420,14.7892691340274,14.7892691340274,14.7892691340274,0,0,0,1.00669285092428
421,14.8083185823029,14.8083185823029,14.8083185823029,0,0,0,1.00669285092428
422,14.8261810758362,14.8261810758362,14.8261810758362,0,0,0,1.00669285092428
423,14.8429314979023,14.8429314979023,14.8429314979023,0,0,0,1.00669285092428
424,14.8586399688003,14.8586399688003,14.8586399688003,0,0,0,1.00669285092428
425,14.8733721501093,14.8733721501093,14.8733721501093,0,0,0,1.00669285092428
426,14.8871895294964,14.8871895294964,14.8871895294964,0,0,0,1.00669285092428
427,14.9001496873169,14.9001496873169,14.9001496873169,0,0,0,1.00669285092428
428,14.912306546167,14.912306546167,14.912306546167,0,0,0,1.00669285092428
429,14.9237106044761,14.9237106044761,14.9237106044761,0,0,0,1.00669285092428
